"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from flask air samples                   "
" Mauna Loa Observatory, Hawaii: Latitude 19.5N Longitude 155.6W Elevation 3397m            "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 26-Jan-2021 last updated 17-Feb-2021                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2012 SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
1979, 02,   28901, 1979.1260,   336.92,   336.22,     337.16,   336.45,     336.92,   336.22
1979, 03,   28929, 1979.2027,   338.41,   336.95,     338.03,   336.55,     338.41,   336.95
1979, 04,   28960, 1979.2877,   338.45,   335.82,     339.33,   336.68,     338.45,   335.82
1979, 05,   28990, 1979.3699,   339.44,   336.31,     339.94,   336.81,     339.44,   336.31
1979, 06,   29021, 1979.4548,   339.03,   336.74,     339.21,   336.95,     339.03,   336.74
1979, 07,   29051, 1979.5370,   338.24,   337.68,     337.61,   337.09,     338.24,   337.68
1979, 08,   29082, 1979.6219,   336.24,   337.89,     335.55,   337.24,     336.24,   337.89
1979, 09,   29113, 1979.7068,   333.60,   336.90,     334.07,   337.39,     333.60,   336.90
1979, 10,   29143, 1979.7890,   333.91,   337.13,     334.34,   337.54,     333.91,   337.13
1979, 11,   29174, 1979.8740,   335.62,   337.52,     335.82,   337.70,     335.62,   337.52
1979, 12,   29204, 1979.9562,   337.22,   337.93,     337.16,   337.85,     337.22,   337.93
1980, 01,   29235, 1980.0410,   -99.99,   -99.99,     338.12,   338.02,     338.12,   338.02
1980, 02,   29266, 1980.1257,   339.31,   338.61,     338.88,   338.17,     339.31,   338.61
1980, 03,   29295, 1980.2049,   340.31,   338.82,     339.83,   338.32,     340.31,   338.82
1980, 04,   29326, 1980.2896,   340.36,   337.69,     341.15,   338.47,     340.36,   337.69
1980, 05,   29356, 1980.3716,   341.73,   338.58,     341.75,   338.61,     341.73,   338.58
1980, 06,   29387, 1980.4563,   341.03,   338.76,     341.01,   338.76,     341.03,   338.76
1980, 07,   29417, 1980.5383,   338.54,   338.01,     339.39,   338.90,     338.54,   338.01
1980, 08,   29448, 1980.6230,   337.58,   339.27,     337.31,   339.04,     337.58,   339.27
1980, 09,   29479, 1980.7077,   335.68,   339.00,     335.84,   339.18,     335.68,   339.00
1980, 10,   29509, 1980.7896,   336.28,   339.51,     336.10,   339.30,     336.28,   339.51
1980, 11,   29540, 1980.8743,   337.34,   339.25,     337.55,   339.43,     337.34,   339.25
1980, 12,   29570, 1980.9563,   -99.99,   -99.99,     338.86,   339.55,     338.86,   339.55
1981, 01,   29601, 1981.0411,   339.71,   339.62,     339.78,   339.67,     339.71,   339.62
1981, 02,   29632, 1981.1260,   340.56,   339.86,     340.49,   339.78,     340.56,   339.86
1981, 03,   29660, 1981.2027,   341.29,   339.82,     341.37,   339.88,     341.29,   339.82
1981, 04,   29691, 1981.2877,   343.21,   340.56,     342.65,   339.98,     343.21,   340.56
1981, 05,   29721, 1981.3699,   343.18,   340.02,     343.22,   340.07,     343.18,   340.02
1981, 06,   29752, 1981.4548,   342.34,   340.03,     342.44,   340.16,     342.34,   340.03
1981, 07,   29782, 1981.5370,   -99.99,   -99.99,     340.77,   340.24,     340.77,   340.24
1981, 08,   29813, 1981.6219,   338.64,   340.30,     338.62,   340.33,     338.64,   340.30
1981, 09,   29844, 1981.7068,   336.94,   340.27,     337.07,   340.41,     336.94,   340.27
1981, 10,   29874, 1981.7890,   336.97,   340.21,     337.27,   340.49,     336.97,   340.21
1981, 11,   29905, 1981.8740,   338.29,   340.21,     338.68,   340.57,     338.29,   340.21
1981, 12,   29935, 1981.9562,   340.06,   340.78,     339.95,   340.65,     340.06,   340.78
1982, 01,   29966, 1982.0411,   340.69,   340.60,     340.83,   340.73,     340.69,   340.60
1982, 02,   29997, 1982.1260,   341.64,   340.94,     341.51,   340.79,     341.64,   340.94
1982, 03,   30025, 1982.2027,   343.23,   341.76,     342.34,   340.84,     343.23,   341.76
1982, 04,   30056, 1982.2877,   344.07,   341.41,     343.56,   340.89,     344.07,   341.41
1982, 05,   30086, 1982.3699,   343.64,   340.47,     344.09,   340.92,     343.64,   340.47
1982, 06,   30117, 1982.4548,   342.60,   340.29,     343.25,   340.96,     342.60,   340.29
1982, 07,   30147, 1982.5370,   342.25,   341.69,     341.53,   341.00,     342.25,   341.69
1982, 08,   30178, 1982.6219,   339.02,   340.70,     339.35,   341.06,     339.02,   340.70
1982, 09,   30209, 1982.7068,   337.66,   341.00,     337.78,   341.13,     337.66,   341.00
1982, 10,   30239, 1982.7890,   337.90,   341.15,     337.98,   341.22,     337.90,   341.15
1982, 11,   30270, 1982.8740,   339.09,   341.01,     339.43,   341.33,     339.09,   341.01
1982, 12,   30300, 1982.9562,   340.33,   341.05,     340.76,   341.46,     340.33,   341.05
1983, 01,   30331, 1983.0411,   341.83,   341.73,     341.72,   341.62,     341.83,   341.73
1983, 02,   30362, 1983.1260,   342.42,   341.71,     342.51,   341.79,     342.42,   341.71
1983, 03,   30390, 1983.2027,   342.70,   341.22,     343.46,   341.97,     342.70,   341.22
1983, 04,   30421, 1983.2877,   345.41,   342.75,     344.85,   342.17,     345.41,   342.75
1983, 05,   30451, 1983.3699,   345.98,   342.80,     345.54,   342.36,     345.98,   342.80
1983, 06,   30482, 1983.4548,   345.33,   343.01,     344.86,   342.57,     345.33,   343.01
1983, 07,   30512, 1983.5370,   343.16,   342.60,     343.28,   342.75,     343.16,   342.60
1983, 08,   30543, 1983.6219,   341.52,   343.20,     341.23,   342.94,     341.52,   343.20
1983, 09,   30574, 1983.7068,   339.84,   343.19,     339.76,   343.12,     339.84,   343.19
1983, 10,   30604, 1983.7890,   340.06,   343.32,     340.04,   343.29,     340.06,   343.32
1983, 11,   30635, 1983.8740,   340.89,   342.82,     341.55,   343.46,     340.89,   342.82
1983, 12,   30665, 1983.9562,   343.14,   343.86,     342.91,   343.61,     343.14,   343.86
1984, 01,   30696, 1984.0410,   343.96,   343.87,     343.87,   343.77,     343.96,   343.87
1984, 02,   30727, 1984.1257,   344.65,   343.94,     344.63,   343.91,     344.65,   343.94
1984, 03,   30756, 1984.2049,   345.47,   343.95,     345.56,   344.03,     345.47,   343.95
1984, 04,   30787, 1984.2896,   347.29,   344.59,     346.87,   344.15,     347.29,   344.59
1984, 05,   30817, 1984.3716,   347.34,   344.15,     347.44,   344.26,     347.34,   344.15
1984, 06,   30848, 1984.4563,   346.86,   344.56,     346.64,   344.36,     346.86,   344.56
1984, 07,   30878, 1984.5383,   345.08,   344.54,     344.96,   344.46,     345.08,   344.54
1984, 08,   30909, 1984.6230,   342.71,   344.42,     342.80,   344.55,     342.71,   344.42
1984, 09,   30940, 1984.7077,   340.75,   344.12,     341.26,   344.64,     340.75,   344.12
1984, 10,   30970, 1984.7896,   341.57,   344.84,     341.48,   344.73,     341.57,   344.84
1984, 11,   31001, 1984.8743,   342.97,   344.90,     342.92,   344.83,     342.97,   344.90
1984, 12,   31031, 1984.9563,   343.85,   344.57,     344.22,   344.93,     343.85,   344.57
1985, 01,   31062, 1985.0411,   344.62,   344.52,     345.14,   345.04,     344.62,   344.52
1985, 02,   31093, 1985.1260,   345.65,   344.94,     345.87,   345.15,     345.65,   344.94
1985, 03,   31121, 1985.2027,   347.31,   345.82,     346.76,   345.26,     347.31,   345.82
1985, 04,   31152, 1985.2877,   347.87,   345.19,     348.08,   345.37,     347.87,   345.19
1985, 05,   31182, 1985.3699,   348.81,   345.61,     348.68,   345.48,     348.81,   345.61
1985, 06,   31213, 1985.4548,   348.20,   345.87,     347.90,   345.59,     348.20,   345.87
1985, 07,   31243, 1985.5370,   346.45,   345.88,     346.22,   345.69,     346.45,   345.88
1985, 08,   31274, 1985.6219,   343.76,   345.45,     344.05,   345.78,     343.76,   345.45
1985, 09,   31305, 1985.7068,   343.11,   346.48,     342.48,   345.87,     343.11,   346.48
1985, 10,   31335, 1985.7890,   342.81,   346.09,     342.69,   345.95,     342.81,   346.09
1985, 11,   31366, 1985.8740,   343.96,   345.90,     344.12,   346.04,     343.96,   345.90
1985, 12,   31396, 1985.9562,   345.01,   345.74,     345.42,   346.13,     345.01,   345.74
1986, 01,   31427, 1986.0411,   346.05,   345.95,     346.34,   346.24,     346.05,   345.95
1986, 02,   31458, 1986.1260,   346.85,   346.14,     347.08,   346.35,     346.85,   346.14
1986, 03,   31486, 1986.2027,   347.93,   346.44,     347.97,   346.46,     347.93,   346.44
1986, 04,   31517, 1986.2877,   349.43,   346.73,     349.30,   346.59,     349.43,   346.73
1986, 05,   31547, 1986.3699,   350.13,   346.93,     349.92,   346.72,     350.13,   346.93
1986, 06,   31578, 1986.4548,   349.31,   346.97,     349.17,   346.85,     349.31,   346.97
1986, 07,   31608, 1986.5370,   347.70,   347.12,     347.51,   346.97,     347.70,   347.12
1986, 08,   31639, 1986.6219,   345.36,   347.06,     345.37,   347.10,     345.36,   347.06
1986, 09,   31670, 1986.7068,   344.36,   347.74,     343.83,   347.23,     344.36,   347.74
1986, 10,   31700, 1986.7890,   344.06,   347.35,     344.07,   347.35,     344.06,   347.35
1986, 11,   31731, 1986.8740,   345.42,   347.37,     345.56,   347.48,     345.42,   347.37
1986, 12,   31761, 1986.9562,   346.53,   347.25,     346.92,   347.63,     346.53,   347.25
1987, 01,   31792, 1987.0411,   347.53,   347.43,     347.90,   347.79,     347.53,   347.43
1987, 02,   31823, 1987.1260,   348.53,   347.81,     348.70,   347.97,     348.53,   347.81
1987, 03,   31851, 1987.2027,   349.47,   347.97,     349.67,   348.16,     349.47,   347.97
1987, 04,   31882, 1987.2877,   350.96,   348.25,     351.10,   348.37,     350.96,   348.25
1987, 05,   31912, 1987.3699,   351.63,   348.42,     351.82,   348.60,     351.63,   348.42
1987, 06,   31943, 1987.4548,   351.49,   349.14,     351.17,   348.84,     351.49,   349.14
1987, 07,   31973, 1987.5370,   349.93,   349.35,     349.61,   349.08,     349.93,   349.35
1987, 08,   32004, 1987.6219,   347.25,   348.95,     347.58,   349.32,     347.25,   348.95
1987, 09,   32035, 1987.7068,   346.58,   349.97,     346.16,   349.56,     346.58,   349.97
1987, 10,   32065, 1987.7890,   346.58,   349.88,     346.50,   349.79,     346.58,   349.88
1987, 11,   32096, 1987.8740,   348.15,   350.10,     348.09,   350.02,     348.15,   350.10
1987, 12,   32126, 1987.9562,   349.27,   350.00,     349.53,   350.24,     349.27,   350.00
1988, 01,   32157, 1988.0410,   350.21,   350.12,     350.57,   350.46,     350.21,   350.12
1988, 02,   32188, 1988.1257,   351.64,   350.92,     351.40,   350.68,     351.64,   350.92
1988, 03,   32217, 1988.2049,   352.39,   350.86,     352.42,   350.87,     352.39,   350.86
1988, 04,   32248, 1988.2896,   353.92,   351.18,     353.82,   351.07,     353.92,   351.18
1988, 05,   32278, 1988.3716,   354.27,   351.05,     354.48,   351.25,     354.27,   351.05
1988, 06,   32309, 1988.4563,   353.67,   351.34,     353.74,   351.43,     353.67,   351.34
1988, 07,   32339, 1988.5383,   352.35,   351.81,     352.10,   351.59,     352.35,   351.81
1988, 08,   32370, 1988.6230,   350.32,   352.05,     349.97,   351.74,     350.32,   352.05
1988, 09,   32401, 1988.7077,   348.79,   352.21,     348.45,   351.88,     348.79,   352.21
1988, 10,   32431, 1988.7896,   348.89,   352.20,     348.70,   351.99,     348.89,   352.20
1988, 11,   32462, 1988.8743,   349.71,   351.67,     350.17,   352.10,     349.71,   351.67
1988, 12,   32492, 1988.9563,   351.30,   352.03,     351.49,   352.20,     351.30,   352.03
1989, 01,   32523, 1989.0411,   352.41,   352.31,     352.42,   352.31,     352.41,   352.31
1989, 02,   32554, 1989.1260,   353.12,   352.39,     353.14,   352.41,     353.12,   352.39
1989, 03,   32582, 1989.2027,   353.56,   352.05,     354.03,   352.50,     353.56,   352.05
1989, 04,   32613, 1989.2877,   355.56,   352.84,     355.34,   352.60,     355.56,   352.84
1989, 05,   32643, 1989.3699,   355.84,   352.59,     355.94,   352.70,     355.84,   352.59
1989, 06,   32674, 1989.4548,   355.56,   353.20,     355.14,   352.80,     355.56,   353.20
1989, 07,   32704, 1989.5370,   354.00,   353.42,     353.43,   352.89,     354.00,   353.42
1989, 08,   32735, 1989.6219,   351.09,   352.80,     351.24,   352.98,     351.09,   352.80
1989, 09,   32766, 1989.7068,   349.28,   352.70,     349.65,   353.08,     349.28,   352.70
1989, 10,   32796, 1989.7890,   349.43,   352.75,     349.87,   353.18,     349.43,   352.75
1989, 11,   32827, 1989.8740,   351.10,   353.06,     351.36,   353.30,     351.10,   353.06
1989, 12,   32857, 1989.9562,   352.12,   352.85,     352.71,   353.43,     352.12,   352.85
1990, 01,   32888, 1990.0411,   353.64,   353.55,     353.67,   353.56,     353.64,   353.55
1990, 02,   32919, 1990.1260,   355.08,   354.36,     354.43,   353.70,     355.08,   354.36
1990, 03,   32947, 1990.2027,   355.60,   354.09,     355.35,   353.82,     355.60,   354.09
1990, 04,   32978, 1990.2877,   356.65,   353.92,     356.70,   353.95,     356.65,   353.92
1990, 05,   33008, 1990.3699,   357.54,   354.28,     357.32,   354.07,     357.54,   354.28
1990, 06,   33039, 1990.4548,   356.53,   354.15,     356.55,   354.20,     356.53,   354.15
1990, 07,   33069, 1990.5370,   355.22,   354.64,     354.86,   354.31,     355.22,   354.64
1990, 08,   33100, 1990.6219,   352.52,   354.24,     352.68,   354.44,     352.52,   354.24
1990, 09,   33131, 1990.7068,   351.03,   354.45,     351.12,   354.56,     351.03,   354.45
1990, 10,   33161, 1990.7890,   351.10,   354.44,     351.36,   354.69,     351.10,   354.44
1990, 11,   33192, 1990.8740,   352.74,   354.71,     352.87,   354.82,     352.74,   354.71
1990, 12,   33222, 1990.9562,   354.60,   355.34,     354.22,   354.94,     354.60,   355.34
1991, 01,   33253, 1991.0411,   354.55,   354.45,     355.18,   355.07,     354.55,   354.45
1991, 02,   33284, 1991.1260,   355.97,   355.25,     355.93,   355.19,     355.97,   355.25
1991, 03,   33312, 1991.2027,   357.33,   355.81,     356.83,   355.29,     357.33,   355.81
1991, 04,   33343, 1991.2877,   358.37,   355.63,     358.15,   355.39,     358.37,   355.63
1991, 05,   33373, 1991.3699,   359.08,   355.82,     358.74,   355.48,     359.08,   355.82
1991, 06,   33404, 1991.4548,   358.23,   355.84,     357.91,   355.55,     358.23,   355.84
1991, 07,   33434, 1991.5370,   355.48,   354.90,     356.16,   355.61,     355.48,   354.90
1991, 08,   33465, 1991.6219,   354.07,   355.79,     353.92,   355.68,     354.07,   355.79
1991, 09,   33496, 1991.7068,   351.90,   355.34,     352.29,   355.74,     351.90,   355.34
1991, 10,   33526, 1991.7890,   352.12,   355.47,     352.48,   355.81,     352.12,   355.47
1991, 11,   33557, 1991.8740,   353.80,   355.78,     353.93,   355.89,     353.80,   355.78
1991, 12,   33587, 1991.9562,   355.16,   355.90,     355.24,   355.96,     355.16,   355.90
1992, 01,   33618, 1992.0410,   356.37,   356.27,     356.15,   356.04,     356.37,   356.27
1992, 02,   33649, 1992.1257,   356.76,   356.04,     356.85,   356.11,     356.76,   356.04
1992, 03,   33678, 1992.2049,   357.86,   356.30,     357.75,   356.18,     357.86,   356.30
1992, 04,   33709, 1992.2896,   359.10,   356.32,     359.03,   356.24,     359.10,   356.32
1992, 05,   33739, 1992.3716,   359.56,   356.30,     359.56,   356.29,     359.56,   356.30
1992, 06,   33770, 1992.4563,   359.40,   357.03,     358.68,   356.34,     359.40,   357.03
1992, 07,   33800, 1992.5383,   356.39,   355.84,     356.89,   356.37,     356.39,   355.84
1992, 08,   33831, 1992.6230,   354.64,   356.40,     354.61,   356.41,     354.64,   356.40
1992, 09,   33862, 1992.7077,   353.44,   356.89,     352.97,   356.44,     353.44,   356.89
1992, 10,   33892, 1992.7896,   353.01,   356.37,     353.13,   356.47,     353.01,   356.37
1992, 11,   33923, 1992.8743,   354.61,   356.59,     354.54,   356.50,     354.61,   356.59
1992, 12,   33953, 1992.9563,   355.73,   356.47,     355.81,   356.54,     355.73,   356.47
1993, 01,   33984, 1993.0411,   356.71,   356.61,     356.69,   356.58,     356.71,   356.61
1993, 02,   34015, 1993.1260,   356.95,   356.22,     357.37,   356.63,     356.95,   356.22
1993, 03,   34043, 1993.2027,   358.35,   356.82,     358.23,   356.69,     358.35,   356.82
1993, 04,   34074, 1993.2877,   359.09,   356.33,     359.53,   356.76,     359.09,   356.33
1993, 05,   34104, 1993.3699,   360.56,   357.27,     360.12,   356.84,     360.56,   357.27
1993, 06,   34135, 1993.4548,   359.61,   357.21,     359.31,   356.93,     359.61,   357.21
1993, 07,   34165, 1993.5370,   357.36,   356.78,     357.58,   357.03,     357.36,   356.78
1993, 08,   34196, 1993.6219,   355.63,   357.37,     355.37,   357.14,     355.63,   357.37
1993, 09,   34227, 1993.7068,   353.38,   356.84,     353.78,   357.26,     353.38,   356.84
1993, 10,   34257, 1993.7890,   353.76,   357.13,     354.03,   357.38,     353.76,   357.13
1993, 11,   34288, 1993.8740,   355.47,   357.46,     355.55,   357.52,     355.47,   357.46
1993, 12,   34318, 1993.9562,   356.81,   357.56,     356.93,   357.66,     356.81,   357.56
1994, 01,   34349, 1994.0411,   358.44,   358.34,     357.92,   357.81,     358.44,   358.34
1994, 02,   34380, 1994.1260,   359.05,   358.31,     358.70,   357.96,     359.05,   358.31
1994, 03,   34408, 1994.2027,   359.55,   358.01,     359.64,   358.09,     359.55,   358.01
1994, 04,   34439, 1994.2877,   361.16,   358.40,     361.02,   358.24,     361.16,   358.40
1994, 05,   34469, 1994.3699,   361.61,   358.31,     361.67,   358.38,     361.61,   358.31
1994, 06,   34500, 1994.4548,   361.01,   358.61,     360.91,   358.53,     361.01,   358.61
1994, 07,   34530, 1994.5370,   358.89,   358.31,     359.24,   358.68,     358.89,   358.31
1994, 08,   34561, 1994.6219,   357.17,   358.91,     357.08,   358.85,     357.17,   358.91
1994, 09,   34592, 1994.7068,   355.04,   358.51,     355.55,   359.03,     355.04,   358.51
1994, 10,   34622, 1994.7890,   355.71,   359.10,     355.85,   359.21,     355.71,   359.10
1994, 11,   34653, 1994.8740,   357.26,   359.26,     357.43,   359.41,     357.26,   359.26
1994, 12,   34683, 1994.9562,   359.50,   360.25,     358.87,   359.60,     359.50,   360.25
1995, 01,   34714, 1995.0411,   360.07,   359.97,     359.91,   359.80,     360.07,   359.97
1995, 02,   34745, 1995.1260,   360.73,   359.99,     360.74,   359.99,     360.73,   359.99
1995, 03,   34773, 1995.2027,   361.91,   360.37,     361.71,   360.16,     361.91,   360.37
1995, 04,   34804, 1995.2877,   363.06,   360.28,     363.13,   360.34,     363.06,   360.28
1995, 05,   34834, 1995.3699,   363.59,   360.28,     363.81,   360.51,     363.59,   360.28
1995, 06,   34865, 1995.4548,   363.52,   361.11,     363.06,   360.67,     363.52,   361.11
1995, 07,   34895, 1995.5370,   361.68,   361.09,     361.38,   360.83,     361.68,   361.09
1995, 08,   34926, 1995.6219,   358.52,   360.27,     359.21,   360.99,     358.52,   360.27
1995, 09,   34957, 1995.7068,   358.00,   361.48,     357.66,   361.15,     358.00,   361.48
1995, 10,   34987, 1995.7890,   357.54,   360.93,     357.93,   361.31,     357.54,   360.93
1995, 11,   35018, 1995.8740,   359.35,   361.36,     359.49,   361.47,     359.35,   361.36
1995, 12,   35048, 1995.9562,   360.54,   361.29,     360.90,   361.63,     360.54,   361.29
1996, 01,   35079, 1996.0410,   362.15,   362.05,     361.90,   361.79,     362.15,   362.05
1996, 02,   35110, 1996.1257,   362.88,   362.14,     362.69,   361.95,     362.88,   362.14
1996, 03,   35139, 1996.2049,   363.89,   362.32,     363.68,   362.09,     363.89,   362.32
1996, 04,   35170, 1996.2896,   364.63,   361.82,     365.06,   362.23,     364.63,   361.82
1996, 05,   35200, 1996.3716,   365.24,   361.93,     365.67,   362.36,     365.24,   361.93
1996, 06,   35231, 1996.4563,   365.31,   362.92,     364.85,   362.48,     365.31,   362.92
1996, 07,   35261, 1996.5383,   363.83,   363.27,     363.11,   362.59,     363.83,   363.27
1996, 08,   35292, 1996.6230,   361.25,   363.02,     360.87,   362.69,     361.25,   363.02
1996, 09,   35323, 1996.7077,   358.86,   362.37,     359.25,   362.77,     358.86,   362.37
1996, 10,   35353, 1996.7896,   359.40,   362.79,     359.46,   362.84,     359.40,   362.79
1996, 11,   35384, 1996.8743,   360.90,   362.90,     360.93,   362.91,     360.90,   362.90
1996, 12,   35414, 1996.9563,   362.10,   362.85,     362.24,   362.97,     362.10,   362.85
1997, 01,   35445, 1997.0411,   363.03,   362.93,     363.16,   363.05,     363.03,   362.93
1997, 02,   35476, 1997.1260,   364.23,   363.49,     363.88,   363.13,     364.23,   363.49
1997, 03,   35504, 1997.2027,   364.75,   363.21,     364.77,   363.20,     364.75,   363.21
1997, 04,   35535, 1997.2877,   366.20,   363.41,     366.11,   363.30,     366.20,   363.41
1997, 05,   35565, 1997.3699,   366.67,   363.35,     366.73,   363.41,     366.67,   363.35
1997, 06,   35596, 1997.4548,   365.58,   363.15,     365.94,   363.54,     365.58,   363.15
1997, 07,   35626, 1997.5370,   364.04,   363.45,     364.24,   363.68,     364.04,   363.45
1997, 08,   35657, 1997.6219,   362.35,   364.10,     362.05,   363.85,     362.35,   364.10
1997, 09,   35688, 1997.7068,   360.13,   363.63,     360.52,   364.04,     360.13,   363.63
1997, 10,   35718, 1997.7890,   360.53,   363.94,     360.84,   364.24,     360.53,   363.94
1997, 11,   35749, 1997.8740,   362.49,   364.51,     362.48,   364.47,     362.49,   364.51
1997, 12,   35779, 1997.9562,   363.97,   364.73,     363.98,   364.72,     363.97,   364.73
1998, 01,   35810, 1998.0411,   365.02,   364.92,     365.09,   364.98,     365.02,   364.92
1998, 02,   35841, 1998.1260,   365.75,   365.00,     366.02,   365.26,     365.75,   365.00
1998, 03,   35869, 1998.2027,   367.06,   365.50,     367.10,   365.53,     367.06,   365.50
1998, 04,   35900, 1998.2877,   368.40,   365.61,     368.65,   365.83,     368.40,   365.61
1998, 05,   35930, 1998.3699,   369.23,   365.90,     369.45,   366.12,     369.23,   365.90
1998, 06,   35961, 1998.4548,   368.84,   366.40,     368.82,   366.41,     368.84,   366.40
1998, 07,   35991, 1998.5370,   367.64,   367.04,     367.24,   366.68,     367.64,   367.04
1998, 08,   36022, 1998.6219,   365.34,   367.10,     365.15,   366.95,     365.34,   367.10
1998, 09,   36053, 1998.7068,   364.19,   367.71,     363.65,   367.18,     364.19,   367.71
1998, 10,   36083, 1998.7890,   364.07,   367.49,     363.97,   367.38,     364.07,   367.49
1998, 11,   36114, 1998.8740,   365.63,   367.66,     365.55,   367.56,     365.63,   367.66
1998, 12,   36144, 1998.9562,   367.50,   368.25,     366.96,   367.70,     367.50,   368.25
1999, 01,   36175, 1999.0411,   367.94,   367.84,     367.93,   367.82,     367.94,   367.84
1999, 02,   36206, 1999.1260,   368.39,   367.65,     368.68,   367.93,     368.39,   367.65
1999, 03,   36234, 1999.2027,   369.31,   367.75,     369.59,   368.01,     369.31,   367.75
1999, 04,   36265, 1999.2877,   371.05,   368.24,     370.93,   368.10,     371.05,   368.24
1999, 05,   36295, 1999.3699,   370.86,   367.51,     371.52,   368.18,     370.86,   367.51
1999, 06,   36326, 1999.4548,   370.53,   368.09,     370.69,   368.27,     370.53,   368.09
1999, 07,   36356, 1999.5370,   369.37,   368.77,     368.92,   368.36,     369.37,   368.77
1999, 08,   36387, 1999.6219,   366.76,   368.52,     366.65,   368.46,     366.76,   368.52
1999, 09,   36418, 1999.7068,   364.68,   368.21,     365.01,   368.55,     364.68,   368.21
1999, 10,   36448, 1999.7890,   365.10,   368.54,     365.23,   368.65,     365.10,   368.54
1999, 11,   36479, 1999.8740,   366.68,   368.71,     366.75,   368.76,     366.68,   368.71
1999, 12,   36509, 1999.9562,   368.36,   369.12,     368.12,   368.86,     368.36,   369.12
2000, 01,   36540, 2000.0410,   369.66,   369.56,     369.08,   368.97,     369.66,   369.56
2000, 02,   36571, 2000.1257,   370.01,   369.27,     369.83,   369.08,     370.01,   369.27
2000, 03,   36600, 2000.2049,   370.67,   369.08,     370.79,   369.18,     370.67,   369.08
2000, 04,   36631, 2000.2896,   372.07,   369.23,     372.16,   369.30,     372.07,   369.23
2000, 05,   36661, 2000.3716,   371.62,   368.27,     372.78,   369.42,     371.62,   368.27
2000, 06,   36692, 2000.4563,   371.60,   369.18,     371.98,   369.58,     371.60,   369.18
2000, 07,   36722, 2000.5383,   370.10,   369.53,     370.27,   369.74,     370.10,   369.53
2000, 08,   36753, 2000.6230,   368.18,   369.98,     368.07,   369.91,     368.18,   369.98
2000, 09,   36784, 2000.7077,   366.99,   370.54,     366.53,   370.09,     366.99,   370.54
2000, 10,   36814, 2000.7896,   367.19,   370.63,     366.83,   370.25,     367.19,   370.63
2000, 11,   36845, 2000.8743,   368.51,   370.55,     368.40,   370.41,     368.51,   370.55
2000, 12,   36875, 2000.9563,   369.90,   370.66,     369.81,   370.55,     369.90,   370.66
2001, 01,   36906, 2001.0411,   370.99,   370.89,     370.79,   370.68,     370.99,   370.89
2001, 02,   36937, 2001.1260,   371.55,   370.80,     371.56,   370.80,     371.55,   370.80
2001, 03,   36965, 2001.2027,   372.65,   371.08,     372.49,   370.90,     372.65,   371.08
